gene_symbol,logfc,pval,pval_adj,scores
NBEA,0.60638976,2.548950345606375e-134,5.0441510860988766e-132,24.66487
TAFA5,0.8516138,2.7437882401036542e-133,5.400368508035366e-131,24.568499
PPM1K,0.7592753,4.1484420461643355e-133,8.077704373525978e-131,24.551695
HSPA1B,1.6845788,1.303787354332735e-132,2.525186443934231e-130,24.505087
STAT3,0.8401138,3.005876243711658e-132,5.760524515054152e-130,24.471033
NDUFAF6,0.76832277,9.202604559029273e-131,1.7543729696511724e-128,24.331047
H2AC6,0.77050245,3.0043723020542463e-130,5.697666888666626e-128,24.282454
FOXP1,0.54651797,5.504490133245581e-130,1.0384947913561559e-127,24.257547
BNIP3L,0.6989234,2.4292143646937858e-129,4.559409971506708e-127,24.196373
USP31,0.6917928,4.7537230120466937e-129,8.87654165716124e-127,24.168657
MT-ND5,1.1867087,9.111361579458785e-129,1.692667846077823e-126,24.14177
JADE2,1.0082973,1.0847607306629873e-128,2.0049902398426748e-126,24.134556
ST6GALNAC3,0.5338287,1.1478186763807024e-128,2.1108269517360678e-126,24.132217
FANCC,1.0291184,2.7682640192670653e-128,5.065227611535296e-126,24.095772
ANAPC16,0.62773347,1.0076638624375512e-126,1.8163889385681245e-124,23.946388
PCGF5,0.54434156,1.435642472958777e-126,2.575104124402709e-124,23.931627
STAG1,0.5435295,2.300102911396954e-125,4.105458196558132e-123,23.815638
RBFOX1,0.54699564,1.5853269495890644e-123,2.8021808198270393e-121,23.637545
BANP,0.918808,2.833813406120286e-123,4.960808353060186e-121,23.613003
PANTR1,0.6756288,3.331270220914554e-123,5.776105299235274e-121,23.606165
CLMN,0.37308052,3.589671487027404e-123,6.1946501509782855e-121,23.603006
TBCD,0.71366096,1.76148661280667e-122,3.025436346486626e-120,23.535637
KLF15,1.1167967,4.5026220176239464e-122,7.697158352381368e-120,23.4958
SPATA13,0.5675555,4.7784877351470595e-122,8.130574551970781e-120,23.493273
CDH20,0.41337463,1.4190605852911117e-121,2.3921682422046278e-119,23.446981
DHCR24,1.1509585,2.6131423735563845e-120,4.364666977336471e-118,23.322634
SOX10,0.6585039,2.8464387587437173e-120,4.732626853122203e-118,23.318974
MIR29B2CHG,0.8108664,1.5942171654638822e-119,2.6385743376759492e-117,23.245108
UBE2B,0.7067028,9.168501755689078e-119,1.503799486162841e-116,23.169867
EFR3B,1.0393622,2.4547004758040244e-118,3.9724690544433836e-116,23.127401
SGK3,0.41332084,3.1409523561384403e-118,5.0382536207803037e-116,23.11676
SVIP,0.7125534,4.629632238882102e-118,7.361317427169218e-116,23.100002
PCSK6,0.48670572,2.4999940351878477e-117,3.9578166438808657e-115,23.02702
PXK,0.3123338,6.228319201706993e-117,9.817556656820565e-115,22.98742
FRMD4A,0.6023263,7.027549715616625e-117,1.1029618114010023e-114,22.982176
CADM1,0.4112917,1.8814323149165808e-116,2.940202294023285e-114,22.939367
BOK,0.72256047,1.0428705488025037e-115,1.622777881324648e-113,22.864733
KLF9,0.9479793,1.7570934506509354e-115,2.722522839366037e-113,22.84195
TXNIP,0.8070639,3.054534217724103e-115,4.712783895583476e-113,22.817774
ZSWIM6,0.3770684,4.470774948317629e-115,6.868770355195844e-113,22.801105
MBNL1,0.46353692,1.0131723742588616e-114,1.5500685920804063e-112,22.765266
DNAJA1,1.082978,1.213376605800502e-114,1.848597028050539e-112,22.757359
ACTN4,0.5762117,1.2712380323411733e-114,1.9286799680669503e-112,22.755316
LRP2,0.5472337,1.0570783942121461e-113,1.5839645469157475e-111,22.662224
MT-ND4L,1.7346681,1.5787656834311228e-113,2.3559842649628704e-111,22.64455
TNKS,0.48133045,2.1224334162534942e-113,3.154369206229479e-111,22.631504
EHBP1,0.6776169,8.654028701080775e-113,1.2809369636737934e-110,22.569437
ENSG00000261329,0.5704594,1.3163947962164605e-112,1.9405897700337555e-110,22.55088
MKLN1,0.41450432,1.4486014057568128e-112,2.1268739671942366e-110,22.546644
RALGAPA2,0.6544995,2.30923247627327e-111,3.3499511125921237e-109,22.423744
ST13,0.82564867,2.952531651416737e-111,4.266173908388342e-109,22.412804
FGF14,0.6328571,3.994964593667233e-111,5.749590940103213e-109,22.399336
SFMBT2,0.70815414,6.92841420739504e-111,9.932181815734967e-109,22.37479
MT-ATP8,1.9746807,1.1353797385117438e-110,1.6212332172035142e-108,22.352747
LDLRAD3,0.75898176,2.6067225002188696e-110,3.707655456170682e-108,22.315609
DSCAM,0.87040704,8.41422694100603e-109,1.1829298508722454e-106,22.159681
MAP2K4,0.5812834,1.2885628410459397e-108,1.8045826987755675e-106,22.14048
PAK2,0.6098399,1.8728847848112997e-108,2.6128536699060933e-106,22.12362
MYRIP,1.0087903,2.377034684484274e-108,3.3035338523450913e-106,22.112864
CXXC5,0.71840286,5.351019858236414e-108,7.380353601443345e-106,22.076212
DOCK9,0.3773898,5.687363520220066e-108,7.8146520942737e-106,22.073456
MIB1,0.6321801,7.015859117746218e-108,9.567845026044018e-106,22.063963
HDAC4,0.53388983,3.457012406586673e-107,4.696893124949028e-105,21.99171
DNAJB6,0.67375636,3.505692421059388e-107,4.745326112848121e-105,21.991077
CDK19,0.3738105,6.972423289570158e-107,9.402958400734392e-105,21.959852
SUGT1,0.6916701,3.0826465155368454e-106,4.1266663574899856e-104,21.8922
MVB12B,0.4216034,4.692767389566304e-106,6.236242561638259e-104,21.873037
ARHGAP17,0.60766727,7.192578050387901e-106,9.523496435299063e-104,21.853546
BBS9,0.5066393,7.8213733462036165e-106,1.0281294089601663e-103,21.849718
SEPTIN8,0.5606249,7.396597220208829e-103,9.584515942428608e-101,21.534513
DPP10,0.52224946,8.608220545157336e-103,1.1114983208874783e-100,21.527483
RELN,1.4814743,3.871849749671995e-102,4.964147643840024e-100,21.457676
KIZ,0.524888,1.0440829073414777e-101,1.32927086790622e-99,21.411495
GRB10,0.5813739,1.868750272504423e-101,2.3709036558338345e-99,21.38435
CD22,0.4804561,2.2091441625654363e-101,2.793033237754607e-99,21.37654
USP32,0.47319433,4.5887743627876814e-101,5.781538134872839e-99,21.34239
RASSF2,0.6100916,2.6350748904232317e-100,3.274687607852926e-98,21.260515
HSP90AB1,0.58266443,3.0670307674842984e-100,3.7985280376067444e-98,21.25339
PPP4R2,0.53011495,6.764941204054059e-100,8.293772361010652e-98,21.216219
SORL1,0.91145384,7.786789143145749e-100,9.51451564698735e-98,21.209602
PCMTD2,0.6677552,8.501070605469335e-100,1.0352541233657172e-97,21.205473
SMYD3,0.6994784,1.3982879545252027e-99,1.6971487000057227e-97,21.182045
NTRK2,0.6269413,2.2269946057515036e-99,2.6939975941735463e-97,21.16011
SLC39A11,0.42076567,4.523251176203793e-99,5.435664086730446e-97,21.126673
CNTN5,0.74462163,5.108569471979119e-99,6.118856303082358e-97,21.120924
SH3RF1,0.6391424,2.8861777078277555e-98,3.4120617758903973e-96,21.038963
TIAM2,0.6215635,5.5700289459108515e-98,6.563621164352943e-96,21.007761
KIAA1958,0.53582925,6.636075040161872e-98,7.794605302012067e-96,20.999441
GPHN,0.3553767,1.7302754432748179e-97,2.0258131652901178e-95,20.95386
PDS5A,0.5209166,2.456634205046521e-97,2.8670180985305748e-95,20.937162
SERPINI1,0.5955105,2.755191622880891e-97,3.205176912854282e-95,20.931696
EMSY,0.6193227,6.556490013498233e-97,7.603022750684639e-95,20.89033
ENSG00000286558,0.63592225,8.494612497052459e-97,9.81923270611664e-95,20.877958
CXXC4,0.98338264,1.210307041574485e-96,1.3946107594243716e-94,20.861032
GPC5,1.3877231,8.197272140929848e-96,9.386134377218164e-94,20.769342
LGR4,0.92192906,8.299298360408242e-96,9.473167771134323e-94,20.768747
KAT6A,0.52571744,1.3813173360475402e-95,1.5717664637550946e-93,20.74426
RUFY3,0.47177434,1.603568189737369e-95,1.8189758543525572e-93,20.737083
ADAM12,0.8093615,2.0501555289409756e-95,2.3183311527887827e-93,20.72526
INPP5A,0.7169036,3.240621089272101e-95,3.653173222989961e-93,20.703209
KMT2E,0.43621328,3.968111024900792e-95,4.459470945638507e-93,20.693447
SHTN1,0.23138958,3.648353747991273e-94,4.074964928584608e-92,20.586206
ARHGAP35,0.53097355,5.682490130655024e-94,6.327548337535497e-92,20.564722
NACC2,0.8566977,6.479458620182234e-94,7.19298924628279e-92,20.558353
CNTN1,0.81843305,9.380547869675443e-94,1.038189997053563e-91,20.54039
NEO1,0.3821742,4.3821201050533645e-93,4.791644362318411e-91,20.465385
ENSG00000286749,0.5383741,8.557465481730568e-93,9.329174644334533e-91,20.432734
FIGN,0.6255746,1.504255980156987e-92,1.6350139925216782e-90,20.405174
RAD21,0.6924563,9.396458761037708e-92,1.0182852869253126e-89,20.315409
SORBS1,0.746245,1.0905815138104945e-91,1.1783458184233747e-89,20.308092
ATOSA,0.5634345,2.892372884245993e-91,3.0975612194460324e-89,20.260124
CTDSP2,0.7599104,5.357390341417708e-91,5.720624548730252e-89,20.22975
TANC2,0.5024718,6.05881108570535e-91,6.450685065868514e-89,20.223682
ZNF706,0.5099041,1.0104686113846255e-90,1.06956927551561e-88,20.198437
RNF144A,0.39758644,5.102942203498893e-90,5.370182991728372e-88,20.118298
KCNQ5,0.6572605,8.698446896093176e-90,9.075296515201856e-88,20.091837
RASGRF1,0.99719024,1.1628679401597832e-89,1.2097813553456579e-87,20.077417
PLOD3,0.9342005,1.289580419560493e-89,1.3377835395167142e-87,20.072277
PLCL1,0.24390586,1.56487678515699e-89,1.6187583381004637e-87,20.062658
RAB40B,0.4979273,3.341781790279799e-89,3.4470526500755815e-87,20.0249
ELAVL3,0.4959694,5.1760464411452864e-89,5.32401703432153e-87,20.003094
ADGRB3,0.33531132,2.7710633889857127e-88,2.834268542689544e-86,19.91925
MAPRE2,0.4559899,1.0270200248264079e-87,1.0416672184952413e-85,19.85354
AFDN,0.48817074,1.5831001448390346e-87,1.5967823399966462e-85,19.831789
BCL2L1,0.5193814,1.7688100772967722e-87,1.7791688545450295e-85,19.826208
ITPK1,0.5596304,1.8065856577453742e-87,1.812159696138418e-85,19.825146
SPOCK1,0.24790442,2.232495444383497e-86,2.2332314318926343e-84,19.69824
MDGA2,0.71661407,2.3830423024773112e-86,2.3772968854192836e-84,19.694935
KHDRBS3,0.61391395,1.3178593306301755e-85,1.3039645094267923e-83,19.608131
DDX3X,0.6782426,1.4078214199106048e-85,1.3892030770131422e-83,19.604773
CEP170,0.4493414,1.9989330529414733e-85,1.9618638901268175e-83,19.586927
KCNMA1,0.8312005,2.761177144541961e-85,2.6954418816906673e-83,19.57047
HSP90B1,0.81790966,3.0778596598366724e-85,2.996551495560773e-83,19.564936
BAHCC1,0.83400106,3.653744005385967e-85,3.547736712643035e-83,19.55619
PSIP1,0.5994561,5.71226735045131e-85,5.5171108425632124e-83,19.533386
CHST3,0.5893966,6.537875238256848e-85,6.297807226862655e-83,19.526493
LAMP2,0.3357099,1.1916363262725632e-84,1.1418384713746466e-82,19.495806
PPFIBP2,0.5862686,2.2440069992328153e-84,2.1445874765371462e-82,19.463398
DYRK1A,0.4965879,2.25751777563045e-84,2.1518517603731926e-82,19.46309
RFX3,0.50875723,4.87378741014623e-84,4.621467374433451e-82,19.423613
NCOR2,0.5070427,1.2762361748927656e-83,1.2070210805245553e-81,19.37412
ENSG00000248752,0.8990499,1.5916614319260171e-83,1.5014397942821277e-81,19.362747
ZFAND5,0.6905267,2.057418377751694e-83,1.9357808261161419e-81,19.349522
TNRC6B,0.378227,5.738224382702255e-83,5.385057376880271e-81,19.296581
SNHG14,0.356773,8.141668692816119e-83,7.62093677230901e-81,19.278492
ZNF365,0.57122725,8.760402833039396e-83,8.158153144670857e-81,19.274702
RAB11FIP4,0.5544137,1.9517254960291043e-82,1.803711389883547e-80,19.233208
EPB41L2,0.45710057,1.977902120084895e-82,1.823275240418511e-80,19.232517
HNRNPU,0.46576396,2.5015849155008636e-82,2.3001946955357944e-80,19.220333
NCOA7,0.3614787,5.0971710805825567e-82,4.675017465646651e-80,19.183365
KLC1,0.4820468,5.441863557184793e-82,4.978621503623434e-80,19.179964
INSR,0.47188577,8.513718786231087e-82,7.769461865770585e-80,19.156677
TANC1,0.5095556,3.3198848284121067e-81,3.02209115930354e-79,19.085701
UTP23,0.77057236,6.070497087082477e-81,5.512193015831599e-79,19.05414
MAP4K5,0.3039746,8.3845174397562555e-81,7.57560915673461e-79,19.037231
SCAPER,0.43489635,8.79622757632119e-81,7.927926695767503e-79,19.03472
CELF2,0.60736513,9.491392483259904e-81,8.533347730875545e-79,19.030733
PKD1,0.63410985,1.0051142632475955e-80,9.014340037776218e-79,19.02773
MICAL3,0.4216997,4.588047090262016e-80,4.094607123789719e-78,18.947987
DPYSL5,0.537389,2.045142406209152e-79,1.8162859828021375e-77,18.869162
PIEZO2,0.39991772,3.384884538069714e-79,2.998793571780886e-77,18.842516
PHACTR3,0.3782196,4.6149648324143565e-79,4.0786431912104744e-77,18.826103
CRIM1,0.93890214,1.5619403516929388e-78,1.3737529489334127e-76,18.761412
SSBP2,0.4482293,1.6651008119355473e-78,1.4609554401011362e-76,18.758013
DLGAP1,0.49230206,3.8642120533034653e-78,3.38230022319437e-76,18.713205
TPPP,0.4848202,1.5539589623985183e-77,1.3569005692770947e-75,18.638903
IP6K3,0.8798879,2.872701009570924e-77,2.496438882112088e-75,18.606003
ATP8A1,0.22149846,3.389027814215726e-76,2.9311468116680053e-74,18.473272
INPP5F,0.9981921,4.080022697274385e-76,3.5204214799325806e-74,18.463255
MYT1L,0.89055216,6.29253583081675e-76,5.403863553577819e-74,18.439842
DEK,0.6656381,7.076786399374791e-76,6.063057561741998e-74,18.433489
CMIP,0.7469261,7.308543824156633e-76,6.246917786976322e-74,18.431746
SASH1,0.3920859,1.1674922343931257e-75,9.95567382639871e-74,18.406391
SYT1,0.45765728,1.204697366815763e-75,1.0248934701050365e-73,18.404692
GRIA4,0.5496636,3.4445746439287765e-75,2.923632912231576e-73,18.347689
HBP1,0.5144413,5.000295467098953e-75,4.234203687162955e-73,18.327425
SPSB1,0.75096625,1.284593968630056e-74,1.085258366258877e-72,18.276022
UBE2D3,0.4373803,2.182997280734516e-74,1.8357343414804895e-72,18.247072
DNAJB1,1.2334214,5.83246883485519e-74,4.893360719233806e-72,18.193296
RALGDS,0.4646844,1.3146429327463174e-73,1.1004316889002047e-71,18.148705
ZCCHC2,0.67329794,2.0387437490202358e-73,1.7026315914982758e-71,18.124586
FMNL3,1.0264056,2.7764646257561316e-73,2.3134240263851777e-71,18.107588
CPEB3,0.514993,3.25254180019174e-73,2.6977574493982148e-71,18.098873
CCSER1,0.695182,5.806029597070439e-73,4.793858269581152e-71,18.066925
MT3,0.83102137,9.934187874782427e-73,8.183792961461034e-71,18.037264
TUBB4A,0.51448756,1.6358812291466035e-72,1.3445983592705672e-70,18.009674
SLC5A3,1.9949504,1.7140088754910266e-72,1.40564169311665e-70,18.007092
PCLO,0.77855295,3.050517415959172e-72,2.4904807208498962e-70,17.975147
ENSG00000260971,1.0720652,3.5430817317054414e-72,2.8861452352317342e-70,17.966845
ZFX,0.70359206,3.8817635364955885e-72,3.154972631492799e-70,17.961777
PALS1,0.47990835,4.0398321466051347e-72,3.2761329203159504e-70,17.959562
CLIP4,0.41650277,6.722691527191276e-72,5.427641771354517e-70,17.931269
SYNE1,0.51782674,2.4942661436612937e-71,2.0004673749558375e-69,17.858229
DIP2B,0.2570116,2.8650024490004386e-71,2.2927575642418453e-69,17.850492
OLMALINC,0.48529994,7.519275224356215e-71,5.991068916176335e-69,17.796524
ANKRD12,0.3560177,9.060709053644712e-71,7.203461529722954e-69,17.786076
MID1IP1,0.7326296,1.697171348735633e-70,1.3405076605241186e-68,17.750866
CLU,0.52197313,3.403398572824038e-70,2.682349541854305e-68,17.711748
CNTNAP2,0.4891688,4.8762891346651366e-70,3.8348907121258525e-68,17.691496
VEZF1,0.50329745,9.588991105534633e-70,7.508695572789829e-68,17.653353
AGAP3,0.5963924,1.002892641236476e-69,7.836336234485528e-68,17.65082
ARHGAP32,0.51359826,1.393749603655218e-69,1.0867068644174262e-67,17.632225
ENSG00000286314,0.7086274,1.7939217003601586e-69,1.3957324135366259e-67,17.617949
LRP1B,0.4466719,2.5179732846446785e-69,1.950732834903873e-67,17.598755
CSRP1-AS1,0.72428185,5.513193278587578e-69,4.262131500210847e-67,17.554312
LINC00862,0.51422596,8.203210641983502e-69,6.328290379150494e-67,17.531733
ZFPM2,0.9375329,1.997777761231963e-68,1.531433344041647e-66,17.481052
IRF2BP2,0.5867694,3.7351962416211365e-68,2.845313086818176e-66,17.445335
ENSG00000282885,1.6233414,8.792258970372628e-68,6.655794877946116e-66,17.396355
NFKBIA,1.0669599,1.5643200558686494e-67,1.1817431924126404e-65,17.363312
ZBTB7A,0.54902124,1.8033710696508067e-67,1.3595102978907904e-65,17.355148
ARID4B,0.36833662,3.3527198164212723e-67,2.5222982222217224e-65,17.319498
ARHGAP12,0.766927,3.458951796807519e-67,2.596852635574338e-65,17.317703
CCP110,0.3699953,4.468631000071513e-67,3.3479792587367066e-65,17.302956
ARHGAP23,0.42419556,5.258168547714437e-67,3.931425732225423e-65,17.293581
PHF21A,0.42547885,5.6758271355369786e-67,4.235004460228944e-65,17.289175
ITGB8,0.4247544,6.520294326331871e-67,4.855152495100125e-65,17.281178
PCGF3-AS1,0.5600451,7.160059866301478e-67,5.320655099015703e-65,17.275778
TMED10,0.47871694,8.318056340802766e-67,6.168575712450312e-65,17.267128
TENM2,0.5690362,1.2371330244600223e-66,9.155790180211043e-65,17.2442
SGCZ,0.90835017,1.414301127622495e-66,1.0445746989653202e-64,17.236464
THRA,0.54587847,1.9905673587699224e-66,1.466040117954323e-64,17.216688
DAB1,0.64648527,1.9929964253196472e-66,1.466040117954323e-64,17.216618
HSPA12A,0.5102895,2.17329238352871e-66,1.5954419812307943e-64,17.211603
KIAA0586,0.63158906,3.2385198368336184e-66,2.3678912509796327e-64,17.188492
PDE4DIP,0.58304715,4.6369964227356446e-66,3.3768462748930057e-64,17.167665
PTPRK,0.2283381,4.8373480742357e-66,3.515718923733939e-64,17.165209
PREX1,0.3933381,1.2247026179603716e-65,8.883241379516544e-64,17.11119
KLHL24,0.40640813,1.6976461924688592e-65,1.2289203411565825e-63,17.092161
XYLT1,0.74143994,2.595833892846048e-65,1.871673340719016e-63,17.06738
YTHDC1,0.47224152,3.1955547002681886e-65,2.2995363190941755e-63,17.05524
CEP128,0.6588903,4.668056973910235e-65,3.35253038528638e-63,17.033081
UBE4B,0.38205186,8.736321488817595e-65,6.237390942173064e-63,16.996372
GPM6A,0.5149279,1.0644043172803231e-64,7.584557730100024e-63,16.984787
CYP2U1-AS1,0.44777986,2.1020032130486503e-64,1.494885566279833e-62,16.944813
CREBBP,0.43748304,2.1777378812313598e-64,1.54572693433521e-62,16.942732
MFAP3L,0.46902353,3.485995584883555e-64,2.469495549353697e-62,16.915037
ACSL1,0.4771317,4.843070095173423e-64,3.397800930740938e-62,16.895655
CAB39L,0.68610126,5.361500675894731e-64,3.7542877425130565e-62,16.889656
