gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
AGO2,1.264314,1.0368357226094204e-161,5.243508657174197e-159,27.098097,ENSG00000123908
MT-ND2,1.9162552,3.283598037003571e-155,1.6378407085393702e-152,26.540756,ENSG00000198763
DOCK1,0.8305168,1.2010279939932966e-154,5.909706934768096e-152,26.491919,ENSG00000150760
MT-ATP6,1.5807501,3.303482809366274e-153,1.603818880728597e-150,26.366692,ENSG00000198899
ELMO1,0.43957782,2.7177222296303707e-151,1.2851649587701437e-148,26.199144,ENSG00000155849
SORBS1,1.9299793,8.039580492740012e-150,3.753041088482684e-147,26.069727,ENSG00000095637
MYO18A,1.411079,8.166512746393056e-150,3.7640387610337206e-147,26.069128,ENSG00000196535
NTRK2,1.350824,3.841594860722079e-149,1.7269154576371893e-146,26.00975,ENSG00000148053
MSI2,1.3165913,4.680235783610563e-149,2.0782529921076564e-146,26.002169,ENSG00000153944
KCNMA1,2.2137742,3.424468550876421e-148,1.502310227403762e-145,25.92563,ENSG00000156113
B3GAT1,1.2403977,1.082338325921459e-145,4.691678943268115e-143,25.702988,ENSG00000109956
PCSK6,0.9407923,1.3875503649872458e-144,5.8748237081297194e-142,25.603697,ENSG00000140479
FGF14,1.4691802,1.4556234342456561e-142,6.022972782699185e-140,25.421595,ENSG00000102466
TENM2,1.8214135,6.340552220824089e-141,2.5652465273849636e-138,25.272928,ENSG00000145934
NCOR2,1.2562001,9.446813145542445e-141,3.7799709918185886e-138,25.257172,ENSG00000196498
KIRREL3,0.9009885,2.608572608650339e-140,1.0324276720236538e-137,25.216988,ENSG00000149571
PREX1,0.976004,2.9912860436271942e-140,1.1711688969951977e-137,25.211567,ENSG00000124126
SORT1,0.7219001,8.431449020328088e-140,3.2660204439168758e-137,25.170494,ENSG00000134243
MAPT,0.91309243,2.6204453323512815e-138,1.00437532043763e-135,25.03381,ENSG00000186868
DPP10,1.1134229,2.7193408134028216e-138,1.0314233093502452e-135,25.032331,ENSG00000175497
MT-CO3,1.269578,1.5158946328434378e-137,5.690387151659305e-135,24.963707,ENSG00000198938
MICAL3,0.93242484,5.785000217742153e-137,2.1494227339635438e-134,24.910088,ENSG00000243156
SNTG1,1.7652462,1.8532814401848234e-136,6.816331696970686e-134,24.863379,ENSG00000147481
ATP2B4,1.6804812,2.8624953339577652e-136,1.0422918010007014e-133,24.845917,ENSG00000058668
ALDH3A2,1.865003,1.901291750309645e-133,6.854439129928197e-131,24.5834,ENSG00000072210
CTIF,1.2231256,3.993481050708538e-133,1.4255944315529341e-130,24.553244,ENSG00000134030
STXBP5L,1.7566267,1.286619114338136e-132,4.548385940900991e-130,24.505627,ENSG00000145087
TACC1,0.9823799,1.767958436372771e-132,6.189894479346667e-130,24.492676,ENSG00000147526
MT-CO1,1.1786562,2.201224939388317e-131,7.633428808857849e-129,24.38967,ENSG00000198804
ENSG00000261329,1.1323197,2.9234505972274975e-129,9.948475060396975e-127,24.18873,ENSG00000261329
TXNIP,1.6191329,4.891591676194726e-129,1.6491910751259477e-126,24.167477,ENSG00000265972
KHDRBS3,1.520914,6.969674242094975e-129,2.3282548486528646e-126,24.152847,ENSG00000131773
XPO1,1.1998235,6.004913708695899e-128,1.9877356178275916e-125,24.06367,ENSG00000082898
BCL2,1.5012255,8.619002624874184e-128,2.827343455647917e-125,24.048674,ENSG00000171791
ENSG00000286558,1.7121943,1.1310661607407027e-126,3.6446354906982717e-124,23.94157,ENSG00000286558
ZNF652,1.0107235,5.2303749521226924e-126,1.6560731544060128e-123,23.877636,ENSG00000198740
CCSER1,1.6614301,3.3776882268105393e-125,1.0602446871950461e-122,23.799526,ENSG00000184305
ATRNL1,1.38456,1.7913391467709203e-123,5.481196723716198e-121,23.632385,ENSG00000107518
TOB2,1.3143094,3.940625740372526e-122,1.1957172038203701e-119,23.501463,ENSG00000183864
JAKMIP3,1.2021246,5.077131666579283e-122,1.5278389937478087e-119,23.490698,ENSG00000188385
ATXN1,0.7122578,1.1901874797067592e-121,3.552221845170698e-119,23.454468,ENSG00000124788
GRID2,1.1811993,1.887974563615744e-121,5.589018683770445e-119,23.434822,ENSG00000152208
DSCAM,2.0006351,2.5109692910240973e-121,7.37333982457818e-119,23.422674,ENSG00000171587
ELAVL3,1.0483011,3.3633086548923747e-121,9.797183579355292e-119,23.410215,ENSG00000196361
DOCK5,0.500929,6.264111838817028e-121,1.8102288910714733e-118,23.383682,ENSG00000147459
CHST3,1.6292834,1.4586213006077035e-120,4.149321781072477e-118,23.347574,ENSG00000122863
EFHD1,0.98799413,2.945867429702058e-119,8.315110453512507e-117,23.218727,ENSG00000115468
BBS2,1.0883027,4.9036108724123417e-119,1.373463685279063e-116,23.19681,ENSG00000125124
CACNA1C,1.8716202,9.162212670969232e-119,2.5466754792010054e-116,23.169895,ENSG00000151067
KIF1A,1.3497705,1.3972831720990373e-118,3.854384459278042e-116,23.151709,ENSG00000130294
HSPA12A,1.2820703,2.0631482118201363e-118,5.648372382616151e-116,23.134901,ENSG00000165868
STAT3,1.4104296,3.3054909951445854e-118,8.982055083224227e-116,23.114555,ENSG00000168610
CELF2,1.4735068,7.144638261265516e-117,1.927041247179259e-114,22.981459,ENSG00000048740
ZHX2,0.9319733,1.0835350562060213e-116,2.9010057696010033e-114,22.963366,ENSG00000178764
NCAM1,0.43863133,4.394556972156617e-116,1.1595261483345416e-113,22.902426,ENSG00000149294
KALRN,1.34837,9.07416892310142e-116,2.37704056710769e-113,22.870806,ENSG00000160145
ARHGAP23,0.98369145,2.2858000587578613e-115,5.945039409963661e-113,22.830452,ENSG00000275832
DLGAP2,1.890675,3.055188559290392e-115,7.889753604317855e-113,22.817764,ENSG00000198010
AGBL4,1.8282281,1.0534025612767702e-112,2.6452754524972246e-110,22.560741,ENSG00000186094
RALYL,1.3066354,1.279139405133902e-112,3.190138631488742e-110,22.55215,ENSG00000184672
ZDHHC20,0.94395775,1.8037827894042223e-112,4.4679822399854795e-110,22.536936,ENSG00000180776
DAB1,1.8018272,3.873246734192783e-112,9.529233789555919e-110,22.503067,ENSG00000173406
PALM2AKAP2,0.6488912,9.950804725107064e-112,2.415524677670656e-109,22.461182,ENSG00000157654
CNTNAP2,1.0159422,6.729400618883266e-111,1.622721426058129e-108,22.37609,ENSG00000174469
DOCK9,0.6823541,1.0519827164665858e-110,2.520052281051403e-108,22.356153,ENSG00000088387
ADD1,0.9136489,1.1658536423894685e-110,2.774579269717995e-108,22.351564,ENSG00000087274
CD22,0.91621566,5.2474199551360296e-110,1.2407081519896956e-107,22.284298,ENSG00000012124
SLC6A15,1.922572,5.564658218254262e-110,1.3072279680198334e-107,22.281668,ENSG00000072041
AFDN,0.98617697,8.943730655553543e-109,2.0875584655770233e-106,22.156933,ENSG00000130396
MIR29B2CHG,1.62716,3.0677799875555876e-108,7.1149047711384745e-106,22.101347,ENSG00000203709
KAT2B,0.8711095,1.9991563012938928e-107,4.607169572323621e-105,22.01655,ENSG00000114166
NFIC,1.202672,6.502489286418386e-107,1.4615348141794213e-104,21.963024,ENSG00000141905
AMD1,0.9794177,2.0111018443583468e-106,4.4925300832378e-104,21.911661,ENSG00000123505
ERC2,1.2994312,3.9280617112590474e-106,8.7212550628271e-104,21.881151,ENSG00000187672
ASAP2,1.9275905,4.314991985970795e-105,9.46490892729931e-103,21.77158,ENSG00000151693
CREBRF,1.1810098,5.4155595121042656e-105,1.1807865446391647e-102,21.761164,ENSG00000164463
XYLT1,1.8867804,1.3439524041025796e-104,2.9128568415585197e-102,21.719444,ENSG00000103489
KCNQ5,1.4645734,1.8245285387534425e-104,3.9310492989994285e-102,21.705395,ENSG00000185760
ROR1,1.7845907,4.233117378651174e-104,9.066839411261562e-102,21.666666,ENSG00000185483
PLCB1,1.3031504,2.103975341715688e-103,4.4540668687530016e-101,21.592691,ENSG00000182621
ZCCHC24,0.93331844,2.003338752855183e-102,4.1922741763771793e-100,21.488295,ENSG00000165424
ITPK1,1.1038349,4.034443620835866e-102,8.299557125529693e-100,21.455763,ENSG00000100605
LRRTM4,0.95292646,4.623997998135769e-101,9.458933433040429e-99,21.342033,ENSG00000176204
PFKFB3,1.431259,2.680675964212479e-99,5.422709622716933e-97,21.151365,ENSG00000170525
CDC42BPB,0.9840132,2.4352725290711586e-98,4.899068692184476e-96,21.047018,ENSG00000198752
DCC,1.5913726,1.237212075609623e-97,2.475239895444923e-95,20.969824,ENSG00000187323
SEMA4B,2.7550387,2.419685477773278e-97,4.8145129845180657e-95,20.937883,ENSG00000185033
BCL2L1,1.0348867,9.51394499385432e-97,1.8725500817093162e-94,20.872541,ENSG00000171552
APOLD1,1.5739104,1.8151862786599395e-96,3.5395938154339087e-94,20.841639,ENSG00000178878
MT-ND1,1.666176,1.817818421086842e-96,3.5395938154339087e-94,20.84157,ENSG00000198888
SYNE1,1.1422335,2.0899809757027828e-96,4.0264755178460176e-94,20.834888,ENSG00000131018
MATN2,1.2075143,1.708873717628575e-95,3.240807802411025e-93,20.734024,ENSG00000132561
ANKRD11,0.9184081,3.441375999592005e-95,6.492610512805392e-93,20.700312,ENSG00000167522
TMPRSS5,2.4153311,3.588044300019994e-95,6.734426239810723e-93,20.6983,ENSG00000166682
HIVEP2,1.0998517,3.930491969679608e-95,7.3393371076909684e-93,20.693905,ENSG00000010818
RPTOR,1.0207628,8.52500328185639e-95,1.583736834178341e-92,20.656546,ENSG00000141564
NAV2,1.0589255,1.7925858182011012e-94,3.3132809549410406e-92,20.620617,ENSG00000166833
GRB10,1.011201,2.934824086064957e-94,5.397111849585718e-92,20.596752,ENSG00000106070
EVA1C,0.91046417,5.290411633937742e-94,9.631723420747052e-92,20.56819,ENSG00000166979
KIF19,2.2344594,6.396623931282058e-94,1.1587754755514542e-91,20.558977,ENSG00000196169
GTF2IRD1,1.9621303,2.156497714627997e-93,3.8872472665858727e-91,20.49992,ENSG00000006704
MTUS1,0.7066131,3.846432442950879e-93,6.899325030183616e-91,20.471739,ENSG00000129422
SYT1,0.9122536,2.3363157514521797e-92,4.170094565778273e-90,20.383636,ENSG00000067715
PTPRJ,0.83587635,2.4284819810765207e-92,4.31345784853455e-90,20.381744,ENSG00000149177
HDAC4,0.8939582,7.694239306598401e-92,1.3600128234556359e-89,20.32522,ENSG00000068024
ZDHHC11B,1.4048556,1.9250294732349618e-91,3.369912172088049e-89,20.28016,ENSG00000206077
ATP8A2,1.4996631,4.0788120231801326e-91,7.072271589906428e-89,20.24319,ENSG00000132932
SHB,1.0971671,5.770594356168028e-91,9.911268004565578e-89,20.226086,ENSG00000107338
NBEA,0.8947534,1.600084761039251e-90,2.735318606524e-88,20.175722,ENSG00000172915
ATP11A,0.8699186,1.8628482409827174e-90,3.169627577133771e-88,20.168203,ENSG00000068650
ENSG00000287306,1.3242091,4.525434145064711e-90,7.664191073957966e-88,20.124252,ENSG00000287306
CLIP2,0.91439533,5.737641592886554e-90,9.672176188897462e-88,20.112484,ENSG00000106665
NUCKS1,0.93653727,1.3535929999928521e-89,2.271291627453444e-87,20.06987,ENSG00000069275
PRKCA,1.058159,1.7462163040740816e-89,2.916661837795663e-87,20.057207,ENSG00000154229
GPI,0.9861023,4.546204294456536e-89,7.558739304554859e-87,20.009563,ENSG00000105220
DNM3,0.3198173,8.752469591325666e-89,1.4486132852697733e-86,19.976881,ENSG00000197959
DIP2B,0.46672142,9.767551923018877e-89,1.609303622719291e-86,19.971401,ENSG00000066084
RAB40B,0.8649213,1.1274825750224815e-88,1.840981861960475e-86,19.964231,ENSG00000141542
KLC1,0.9227334,1.3810392600386984e-88,2.24492864002362e-86,19.954094,ENSG00000126214
DSCAML1,0.6298303,2.1118485294881357e-88,3.417627940254311e-86,19.93285,ENSG00000177103
GNAO1,0.7031309,2.5579841252207055e-88,4.10314176068442e-86,19.923258,ENSG00000087258
CNTN5,1.4887927,3.746167195597671e-88,5.982694733600982e-86,19.904146,ENSG00000149972
GAS7,0.8181395,5.962766702890677e-88,9.48105944042163e-86,19.88084,ENSG00000007237
ELF2,0.7534347,7.218828781349871e-88,1.142834754723963e-85,19.871246,ENSG00000109381
SYN3,2.2448099,7.462759405313549e-88,1.1763376427111555e-85,19.869577,ENSG00000185666
GRID1,0.580586,8.255820527625998e-88,1.2957367976375768e-85,19.864508,ENSG00000182771
KCNQ3,1.9975337,1.9017775221511434e-87,2.9592958605370696e-85,19.822561,ENSG00000184156
MEG3,0.8830445,2.499056179035463e-87,3.8721546208952886e-85,19.808813,ENSG00000214548
TPT1-AS1,0.91730356,5.271164342798121e-87,8.132781188557847e-85,19.771196,ENSG00000170919
CACNA1A,2.0065248,6.751280795336822e-87,1.037247410632086e-84,19.758707,ENSG00000141837
ENSG00000274422,2.9673214,6.953222027111043e-87,1.063784539710787e-84,19.75722,ENSG00000274422
FAM193A,1.0354705,7.550142762470375e-87,1.1502753065567835e-84,19.75306,ENSG00000125386
RASA3,1.3776476,2.7683763935577708e-86,4.182660632457492e-84,19.687342,ENSG00000185989
MT-ND5,2.1997347,3.449940867235062e-86,5.190877969329053e-84,19.676188,ENSG00000198786
PXK,0.48119667,1.859826318016248e-85,2.7868311066505195e-83,19.590601,ENSG00000168297
MIRLET7BHG,0.8864253,1.0724784260258618e-84,1.5939218142225993e-82,19.501194,ENSG00000197182
ROBO2,0.99989593,2.1306762662285607e-84,3.153747325443673e-82,19.466053,ENSG00000185008
MARK3,0.8230494,2.2763388751036054e-84,3.3557105716709505e-82,19.462666,ENSG00000075413
HS6ST3,1.5658537,2.5481665184337597e-84,3.7412838415004057e-82,19.456884,ENSG00000185352
ARRB1,1.5812361,3.756966110907204e-84,5.493921687965989e-82,19.436972,ENSG00000137486
FGF12,1.2310652,4.0732532437855136e-84,5.932611884508725e-82,19.432823,ENSG00000114279
MACF1,0.6640008,4.69768381590221e-84,6.81482323126021e-82,19.425503,ENSG00000127603
CAMK1D,2.1350622,5.2913657666340585e-84,7.645603583122197e-82,19.419392,ENSG00000183049
PAPOLA,0.93472135,7.844211347177106e-84,1.1289463382348332e-81,19.39916,ENSG00000090060
TOM1L2,0.83483946,1.5725111660725731e-83,2.2542628574423045e-81,19.36337,ENSG00000175662
NCKAP5,0.47872615,2.8823872487727312e-83,4.115822921659321e-81,19.332136,ENSG00000176771
KLHL3,0.9610608,4.77615287286609e-83,6.7933311877656265e-81,19.306065,ENSG00000146021
PCGF5,0.8083467,7.218957730311466e-83,1.0227886726696541e-80,19.284714,ENSG00000180628
CSMD2,1.0406792,1.6842633909939945e-82,2.358746099725897e-80,19.240849,ENSG00000121904
KDM4B,1.101227,1.8346115824154447e-82,2.5594588865483205e-80,19.236416,ENSG00000127663
ZNF483,0.917732,2.4971958532673273e-82,3.470530359128623e-80,19.220425,ENSG00000173258
RIMS2,1.1812158,6.401807469077889e-82,8.863217245781904e-80,19.171515,ENSG00000176406
ZMIZ1,1.3277617,1.2458151961451305e-81,1.718281171289261e-79,19.136848,ENSG00000108175
KLHL32,0.5547841,2.4974655416875636e-81,3.431611898261417e-79,19.10057,ENSG00000186231
PRRC2B,0.9592295,5.1802518609665905e-81,7.09110266020735e-79,19.062439,ENSG00000288701
CBFB,0.9063641,1.4501201367836344e-80,1.9775945475867302e-78,19.00851,ENSG00000067955
SSBP3,1.0729045,8.55310106860411e-80,1.162072821306018e-77,18.915178,ENSG00000157216
RAB11FIP3,1.1929201,1.102760700938337e-79,1.4927034439615884e-77,18.901777,ENSG00000090565
PDZD2,0.9282669,6.726769304454869e-79,9.071671256067061e-77,18.806135,ENSG00000133401
PDE8B,1.6303424,6.869944614256467e-79,9.230569125251161e-77,18.805017,ENSG00000113231
IKZF2,0.91884923,7.097384173027335e-79,9.501101195157035e-77,18.80329,ENSG00000030419
GRIN1,2.0242019,7.399282905410593e-79,9.868962972593792e-77,18.80108,ENSG00000176884
CDH12,1.5307657,1.2668053551465081e-78,1.6773424215125327e-76,18.772541,ENSG00000154162
CLU,0.9449805,1.4124483611726625e-78,1.8634083234427168e-76,18.766758,ENSG00000120885
ANK2,0.35739377,1.5503126854990936e-78,2.0379056138770034e-76,18.761808,ENSG00000145362
PKD1,1.1928012,2.3814497845156697e-78,3.1191852357476465e-76,18.738981,ENSG00000008710
SCAPER,0.77819794,3.1092364103332496e-78,4.0578321208980027e-76,18.724785,ENSG00000140386
ERBIN,0.43671933,6.03082919526303e-78,7.842662594925623e-76,18.68947,ENSG00000112851
DNMT3A,0.91622835,1.0557650758165341e-77,1.3632098560507673e-75,18.65957,ENSG00000119772
SAMD4B,0.83600956,1.6748776524864916e-77,2.1549697908953404e-75,18.634893,ENSG00000179134
CNTN1,1.2824081,2.0130311139550113e-77,2.5809327084975307e-75,18.62505,ENSG00000018236
RAB11FIP4,0.9667276,1.2508182432917358e-76,1.5980629429732873e-74,18.526995,ENSG00000131242
BAALC,1.7273217,1.267697075120482e-76,1.6139645419331116e-74,18.526272,ENSG00000164929
RHOQ,1.2356007,1.874721122361514e-76,2.3784789375410257e-74,18.505203,ENSG00000119729
ZNF506,0.9300598,2.709567091626689e-75,3.41386702215609e-73,18.360727,ENSG00000081665
KLF9,1.564885,6.343364934614152e-75,7.93727161509177e-73,18.314476,ENSG00000119138
SAMHD1,2.8939648,1.5604481877003785e-74,1.9458575140598007e-72,18.265408,ENSG00000101347
RGS7,1.0503,2.3816957398784065e-74,2.9598056409710765e-72,18.242311,ENSG00000182901
SMYD3,0.9788383,3.366903625021487e-74,4.1699215916422586e-72,18.223381,ENSG00000185420
PDS5A,0.8092139,8.497019792863072e-74,1.0487914735516278e-71,18.172665,ENSG00000121892
SND1,0.9370712,9.09965924506004e-74,1.1193810555105613e-71,18.168905,ENSG00000197157
ACSL1,0.9390048,9.730749552998647e-74,1.1929833425043323e-71,18.165224,ENSG00000151726
APIP,1.321045,1.418893575880465e-73,1.7337165397637413e-71,18.144512,ENSG00000149089
VPS53,0.8945052,2.5191121915394175e-73,3.0575304372777758e-71,18.112944,ENSG00000141252
TNRC6C,0.6803458,5.463245452669158e-73,6.608893469189016e-71,18.070284,ENSG00000078687
DGKB,1.4502568,1.306755053688456e-72,1.5600513119640677e-70,18.022104,ENSG00000136267
MEIS2,0.8155592,3.175866437092782e-72,3.7790734871706656e-70,17.972914,ENSG00000134138
SH3PXD2B,0.9202963,4.092499005289395e-72,4.8539437713549663e-70,17.958843,ENSG00000174705
NR3C2,1.0884727,6.500762233376479e-72,7.685251767587805e-70,17.933136,ENSG00000151623
RUFY3,0.75497484,7.172333733566188e-72,8.451748087592623e-70,17.92767,ENSG00000018189
CERS4,0.90011877,1.2005686289657025e-71,1.4101646747709405e-69,17.899,ENSG00000090661
RALGAPA2,0.9202509,1.4581226630016306e-71,1.7071756400390795e-69,17.888172,ENSG00000188559
KHDRBS2,1.0108728,1.55880646795894e-71,1.8192070869013118e-69,17.88445,ENSG00000112232
CLASP1,0.6757358,3.2581169150465928e-71,3.790241313440145e-69,17.84331,ENSG00000074054
CDH18,1.530545,3.701118550925924e-71,4.2918830788635273e-69,17.836185,ENSG00000145526
PTPRN2,2.0198307,5.7174902018448615e-71,6.609055658081749e-69,17.811863,ENSG00000155093
AEBP2,0.90628695,1.2172431014538354e-70,1.4026030319663623e-68,17.769522,ENSG00000139154
TMEM50B,1.016612,1.2479506631926002e-70,1.4334504589327747e-68,17.768124,ENSG00000142188
RYR2,0.8148074,1.252742960448772e-70,1.4344300841465625e-68,17.767908,ENSG00000198626
MTURN,0.8438483,1.4265398360782982e-70,1.6283124925167082e-68,17.760618,ENSG00000180354
PRRC2C,0.819354,3.4194375558672686e-70,3.890892508882468e-68,17.711483,ENSG00000117523
EP400,0.9425554,3.760481275223095e-70,4.26562754496646e-68,17.706131,ENSG00000183495
DCLK1,1.5216812,5.445011123714854e-70,6.157259162630599e-68,17.68528,ENSG00000133083
MAT2A,0.8373543,1.0289334378284876e-69,1.1599233541241762e-67,17.649372,ENSG00000168906
RALGDS,0.79587847,4.716531833667221e-69,5.2359255221795984e-67,17.563171,ENSG00000160271
SPATA13,0.76477534,6.970967939596924e-69,7.715102875884596e-67,17.540983,ENSG00000228741
CTNNA1,0.7860407,1.3889038130891885e-68,1.5325080497637433e-66,17.501768,ENSG00000044115
GPM6A,1.0473225,2.3073804532834004e-68,2.538257917370247e-66,17.472836,ENSG00000150625
TIAM2,0.95878214,3.131950690411085e-68,3.4349574861219407e-66,17.455397,ENSG00000146426
ARHGAP17,0.8650255,4.5997862940308e-68,5.02965220835584e-66,17.433435,ENSG00000140750
BNIP3L,0.8707706,1.051827449870925e-67,1.1432579434238844e-65,17.386082,ENSG00000104765
CASTOR3P,0.77322835,1.2627614780677898e-67,1.3643819269852926e-65,17.3756,ENSG00000239521
PACS2,0.7743494,1.5866772697114145e-67,1.7092926847553853e-65,17.362497,ENSG00000179364
CACNA2D3,1.9095923,2.5962415687585625e-67,2.7886238348565417e-65,17.334208,ENSG00000157445
BTBD8,0.8729288,2.8665030836197117e-67,3.069856184728263e-65,17.328512,ENSG00000189195
ITGB8,0.78171146,4.039754028596092e-67,4.313651721092109e-65,17.308767,ENSG00000105855
RHOBTB3,0.9857982,5.5037720148771766e-67,5.85974697677508e-65,17.29095,ENSG00000164292
LDB2,1.3553064,6.09753911530758e-67,6.472991086489202e-65,17.285044,ENSG00000169744
ASIC2,2.1655433,6.245265924811554e-67,6.610541362041811e-65,17.283663,ENSG00000108684
SHC2,1.8121428,8.04302782653743e-67,8.488774759996548e-65,17.269068,ENSG00000129946
ENSG00000273118,1.7507313,9.643025817632704e-67,1.0148030522301793e-64,17.258595,ENSG00000273118
MAPK10,0.75911486,1.0156566419689325e-66,1.0657662722585812e-64,17.255598,ENSG00000109339
GRIK4,1.1469038,1.3678269808539465e-66,1.431187242150974e-64,17.238394,ENSG00000149403
MYT1L,1.8432324,2.1401575261228032e-66,2.232877244733052e-64,17.212494,ENSG00000186487
IQSEC1,0.8657167,7.59459124269555e-66,7.900978752258011e-64,17.139,ENSG00000144711
INPP5A,1.1680492,7.766827415503711e-66,8.057143015764134e-64,17.137695,ENSG00000068383
TMEM144,0.3269741,1.2311331322106586e-65,1.2735232843765482e-63,17.110886,ENSG00000164124
PI4KA,0.8129585,1.4401407026117237e-65,1.485507174603345e-63,17.10175,ENSG00000241973
LINC00862,0.9954507,1.634931571172758e-65,1.6816702929249286e-63,17.094357,ENSG00000203721
SLC9A9,0.6315946,2.023553958452801e-65,2.0755393446530533e-63,17.081919,ENSG00000181804
ARAP2,0.4097631,2.6162268784792286e-65,2.6759003679546537e-63,17.066925,ENSG00000047365
PDE7A,0.77907777,3.025202829461278e-65,3.085537406900394e-63,17.058441,ENSG00000205268
KLF15,2.049461,3.840913970118425e-65,3.9065742871494995e-63,17.044489,ENSG00000163884
PRIMA1,0.9313051,4.020161736516448e-65,4.077496633705763e-63,17.04182,ENSG00000175785
LINC00882,0.6766919,4.619053296217509e-65,4.671915795051998e-63,17.033699,ENSG00000242759
STXBP1,1.2508639,1.2791087558095853e-64,1.2901636569678287e-62,16.974,ENSG00000136854
PAK2,0.8304515,1.3350771877890984e-64,1.342895871872283e-62,16.971487,ENSG00000180370
SLC8A1,1.3674759,1.3937326884582992e-64,1.3980329105273718e-62,16.968962,ENSG00000183023
PRR14L,1.0021834,2.311091315524906e-64,2.3118532137607936e-62,16.939236,ENSG00000183530
ADGRB3,0.50206155,3.6104558967740895e-64,3.601751235981867e-62,16.91297,ENSG00000135298
FANCL,0.76149845,3.971863689626313e-64,3.951461766848998e-62,16.907347,ENSG00000115392
PRKX,3.1416025,8.100231955610327e-64,8.036666102661668e-62,16.865292,ENSG00000183943
ITPRID2,1.0161232,1.3593808261747258e-63,1.3450482239857099e-61,16.834673,ENSG00000138434
