gene_symbol,logfc,pval,pval_adj,scores
AGAP1,0.29263073,2.2596026617896426e-302,1.0825875279090062e-299,37.167824
MKLN1,0.48415038,2.7902496139747677e-293,1.302545755692939e-290,36.600674
KCNMB4,0.6724667,3.368616394789063e-292,1.5526336730007513e-289,36.532604
EFHD1,0.624825,5.057156310749071e-287,2.2733478467530267e-284,36.20512
ENSG00000273118,1.0524117,1.5662416698249487e-280,6.789284724007861e-278,35.79025
GNAO1,0.5045242,4.7441330092546156e-278,2.0322749545056362e-275,35.63038
CHKA,0.5720984,1.409696221119915e-277,5.968588232955621e-275,35.599827
JAKMIP3,0.70915055,3.90866409750332e-275,1.6358882427389757e-272,35.441593
PIEZO2,0.5253691,3.2115378419324466e-272,1.3139159089937555e-269,35.251873
NEAT1,0.42519733,2.4910994351782503e-271,1.0078434737078939e-268,35.19376
SLC39A11,0.49563813,1.0883402923110244e-269,4.354796343255936e-267,35.08636
PDS5B,0.651007,1.0997756411891883e-267,4.352720722497905e-265,34.95467
SGK1,0.48505276,1.2944969430303697e-267,5.068303515013099e-265,34.95001
CHORDC1,0.9253774,1.0075246844289428e-266,3.902764766960283e-264,34.891296
CLMN,0.352156,8.801432031220674e-266,3.373449927587444e-263,34.829174
NFASC,0.40685335,4.930553867160458e-264,1.8701179938650688e-261,34.713493
BBS9,0.6140903,3.534668921866683e-263,1.3268491214743263e-260,34.65675
IKZF2,0.71756357,1.9380701641838048e-261,7.200919471251092e-259,34.54111
MAP4K5,0.39762238,1.1344651175072148e-254,4.1725397837043137e-252,34.087383
ADAM10,0.5481632,2.0404815740176507e-252,7.429801507313069e-250,33.934853
NFIB,0.659434,4.4946660088564336e-251,1.6203938486582222e-248,33.843685
CADM1,0.45722562,1.7332428420501172e-250,6.187337094581261e-248,33.803818
ALDH3A2,0.9972503,1.918324778778584e-247,6.781557460668524e-245,33.596012
KANSL1,0.46135607,9.864773278026897e-247,3.453808890379956e-244,33.54728
WWOX,0.5030811,5.364228716243033e-246,1.8426631699607673e-243,33.496807
NCOA7,0.46163198,7.01274605301045e-246,2.3864309278711824e-243,33.48881
XPO1,0.6654669,9.045115831925155e-242,3.049544052519062e-239,33.20524
BCL2,0.7910458,7.423802330455794e-240,2.4574135496050577e-237,33.072353
SGK3,0.4397637,1.3256802789701624e-236,4.348709037645185e-234,32.845383
LRRC1,0.53523934,4.390197112754561e-231,1.414653604155921e-228,32.456467
L3MBTL4,0.5640977,4.296574671714011e-230,1.348679973676298e-227,32.386177
HDAC4,0.56365204,2.697685874986867e-227,8.254465384875781e-225,32.186832
FBXO32,0.8321464,1.989283856206535e-225,5.986264774561351e-223,32.053074
APOLD1,0.8488695,1.232450262601569e-220,3.6484535741340107e-218,31.707298
FAM13B,0.5298882,2.1241250885734232e-220,6.237390542349636e-218,31.690144
USP31,0.67975473,3.291825272097078e-218,9.512852524412605e-216,31.530758
ADAM12,0.8853227,1.2715609366669012e-217,3.6171935020246254e-215,31.487913
CA2,0.6927616,1.09642928768178e-213,3.0244835775052255e-211,31.199081
LIFR,0.51108164,1.9792705875145633e-207,5.41873688966769e-205,30.73435
MSI2,0.6033777,2.656963040108012e-207,7.219801359433801e-205,30.72478
SPOCK1,0.29535624,2.0381785830522082e-204,5.497345078970148e-202,30.508047
MAP2K4,0.5820808,4.867998655070979e-202,1.2938216571419306e-199,30.328222
ITGB8,0.54098004,9.39577528023099e-198,2.4612875503868403e-195,30.001448
PTPN13,0.60487175,1.9940803110722538e-197,5.186318020483065e-195,29.976383
FAM53B,0.5231225,2.4761866098219117e-194,6.305098380198283e-192,29.738037
FANCC,0.96882993,1.247951265270826e-193,3.133820791106298e-191,29.683662
CNOT2,0.49844447,1.7609226548220113e-192,4.3916928566697995e-190,29.594458
ANAPC16,0.6063941,1.1548723512950206e-191,2.841298111848263e-189,29.530912
OTUD7A,0.36908817,3.2106891889939555e-190,7.846148640915968e-188,29.41823
EPCAM-DT,0.6215533,1.2078259856443674e-187,2.893378933505441e-185,29.21619
PDK4,0.7926637,2.437010738130714e-187,5.799766993255918e-185,29.192183
NUFIP2,0.59673333,1.2962940916653105e-186,3.0452039010140185e-184,29.134941
METTL7A,1.0715129,4.923516907103281e-184,1.141879602684361e-181,28.930597
NFKBIZ,0.77370596,6.104544826292316e-184,1.4068271279427583e-181,28.923174
PDE1C,0.29547086,2.194551049503157e-183,5.025659925440814e-181,28.878954
PANTR1,0.6346766,4.493330831301302e-183,1.0225697639333938e-180,28.854158
ZMYND8,0.52522296,1.56110946086983e-182,3.5306284279001397e-180,28.811016
ZCCHC24,0.4959985,2.0682365971565438e-181,4.591989693638053e-179,28.7213
MT-ND5,1.2279298,3.1601323707682103e-181,6.973741811176489e-179,28.706556
PICALM,0.30514738,7.006098062800836e-181,1.536783389534362e-178,28.67884
BBS2,0.52484685,1.648245941801172e-180,3.593768337297262e-178,28.64903
TLE4,0.5016701,2.722538970525872e-179,5.900779106832623e-177,28.551092
IRAK2,0.78939563,1.4994903936598342e-178,3.230736344020229e-176,28.491346
RASSF2,0.62129444,9.287365587656767e-178,1.9892444457515188e-175,28.42735
DOCK5,0.26360744,1.3214390054210373e-177,2.8138150330637903e-175,28.414957
DNAJB6,0.67381936,1.0535174152317142e-174,2.2302718676405334e-172,28.179142
SPOCK3,0.25698143,1.6250346977532502e-174,3.420275341883893e-172,28.163778
CREBRF,0.6104411,9.08498186170269e-171,1.8795588610699906e-168,27.856106
PTGES3,0.6737496,7.691074940283321e-169,1.5821888176587362e-166,27.696514
ENSG00000260971,1.2868936,8.16660377816906e-169,1.670575150397145e-166,27.69435
BCL2L1,0.5387847,1.2849247666705477e-168,2.6137810393300547e-166,27.678001
ARHGAP5,0.5001976,4.966206288866118e-168,1.0046083521677395e-165,27.629175
KANSL1L,0.53114074,1.735163203103668e-167,3.4906498647188264e-165,27.583918
IP6K3,0.98328805,1.1417045165742148e-166,2.28416180535716e-164,27.515623
NEO1,0.3666492,4.401697459004434e-166,8.75817529383986e-164,27.4666
LAMP2,0.3548257,2.1104868059842524e-165,4.176469868451011e-163,27.409546
PRRC2C,0.5105711,1.8463826233891775e-164,3.634080220694418e-162,27.330408
ATOSA,0.56817836,5.888984763775985e-164,1.1528479205301674e-161,27.287994
ARL17B,0.79529935,2.6370731756474584e-163,5.10750576976996e-161,27.233072
NDUFAF6,0.63515735,4.842832167643834e-162,9.330010840648006e-160,27.126137
NDRG1,0.42274082,5.419665783083132e-161,1.0331982748357225e-158,27.037079
JADE2,0.83544385,4.0856419391627486e-160,7.748249702541355e-158,26.962364
TRA2A,0.42493927,1.0236214909908697e-159,1.9311971880808054e-157,26.928326
PDZD2,0.5819619,7.59947920997132e-159,1.4263517370797715e-156,26.853878
ST6GALNAC3,0.48038393,1.3890097358053487e-158,2.5936729487253514e-156,26.83144
PPM1B,0.4032802,1.6932197005136678e-157,3.1296200880763286e-155,26.73821
SLC22A23,0.44319198,5.6417749406443665e-157,1.0375167128219328e-154,26.693222
KIAA1958,0.51180154,5.740680619291458e-156,1.050400315123822e-153,26.60629
TANC2,0.47152027,2.4363705274199754e-155,4.435656182220807e-153,26.551981
MAPRE2,0.45960647,5.26245431697737e-153,9.485964682662376e-151,26.349052
ANKRD12,0.383011,6.40805449931073e-152,1.132670293344186e-149,26.254154
SELENOP,0.5093645,5.8884055209333355e-151,1.0357904436146116e-148,26.169659
PACS2,0.47187647,6.71719979781908e-150,1.1758974953759056e-147,26.07661
ARHGAP21,0.25478125,1.440964478998335e-148,2.5104496942242763e-146,25.958948
EHBP1,0.5933393,5.756748139962932e-148,9.934346600584373e-146,25.905617
LRP2,0.45996135,7.165577301736167e-148,1.2307217014661195e-145,25.897177
KLF15,0.91196,1.4509606645229336e-146,2.4688027904957503e-144,25.780933
PPFIBP2,0.5728255,2.5103316727376432e-146,4.251451017103399e-144,25.759693
ENSG00000286619,1.3096129,1.3960200668379098e-145,2.3533279015602763e-143,25.6931
TMPRSS5,1.2087306,3.372954425717406e-145,5.659724264941115e-143,25.658794
LCORL,0.54766315,8.388498615410823e-142,1.3947123816636481e-139,25.352713
KAZN,0.45991653,9.010654569403029e-142,1.4913452462777413e-139,25.349894
TACC1,0.40344816,4.291402194415461e-141,7.070522022762704e-139,25.288345
PTPRM,0.826396,1.5722552728854333e-139,2.5557570980493035e-137,25.145765
RBM48,0.7574462,7.585864482841203e-139,1.222196891810681e-136,25.0832
GOLM2,0.45760965,9.501533842102955e-138,1.5240962566460476e-135,24.982384
TOB2,0.53097266,9.32032633143951e-137,1.4819725868138664e-134,24.890965
BANP,0.75836986,1.1332428088851162e-136,1.7940711807445587e-134,24.883123
CORO2B,0.50539863,3.8493492882600145e-136,6.067640964680678e-134,24.834011
KANK1,0.4399205,1.381175616064988e-135,2.167731316041308e-133,24.782595
UTP23,0.79256606,2.0300789532161455e-135,3.1724993495496264e-133,24.767075
ST18,0.17874365,2.505651553316351e-135,3.8989651435621784e-133,24.758589
ECE1,0.68005043,5.667779480990859e-135,8.744711290755897e-133,24.725653
SPTBN1,0.36777136,5.209356705635905e-134,8.003506175764327e-132,24.635921
ATXN1,0.32071295,7.403878393190762e-134,1.1327311766926977e-131,24.621672
HIP1,0.37011057,2.582747007435314e-133,3.9348528884826216e-131,24.570957
IRS2,0.7745161,3.1418727174213052e-133,4.766744557781024e-131,24.562994
RFX3,0.48360968,8.473734062535882e-133,1.2749818375415558e-130,24.522635
C10orf90,0.23348637,1.3147278306859126e-132,1.970035793042611e-130,24.504745
WDFY3,0.32871598,3.5185458431606877e-131,5.229277193517019e-129,24.370464
LINC00862,0.5480665,8.832837612041318e-131,1.3074035899579205e-128,24.33273
MT-ATP8,1.5771513,3.877848994537983e-130,5.716608809275993e-128,24.271957
TMOD2,0.58369464,7.200971667933591e-130,1.0572652434387012e-127,24.246489
PPP4R2,0.4525078,1.0817966799031838e-129,1.5819430003467762e-127,24.229725
ADSS2,0.4552754,4.500354273244638e-129,6.502654753864436e-127,24.17092
MBNL1,0.3758163,1.0011741411843963e-128,1.4408993212966892e-126,24.137873
FIGN,0.5998591,1.6435266692959054e-128,2.3468271797020594e-126,24.117363
CLIP4,0.41535914,8.397604750144433e-128,1.1944280631338246e-125,24.049753
PHYHIPL,0.44324487,1.1613304322067728e-127,1.6453838014596503e-125,24.036291
FDFT1,0.5147465,8.650499251414357e-127,1.216146636071427e-124,23.95275
ARHGAP17,0.4938697,6.342852933463063e-126,8.882921577432962e-124,23.869574
ENSG00000250075,0.89481014,7.984060590590541e-125,1.1053825635915695e-122,23.763416
KDM6A,0.37356168,4.91916362470392e-124,6.733706236944329e-122,23.686913
MIR29B2CHG,0.5619019,1.3424778233078881e-123,1.823966511279359e-121,23.644566
CHST3,0.5213328,1.6714620608956378e-123,2.2541213541234058e-121,23.635311
PCGF5,0.40201253,1.9351694796455047e-122,2.590565849001916e-120,23.531649
EMSY,0.51507837,2.855635986926144e-122,3.808769873844497e-120,23.515139
PHACTR3,0.31518885,8.511112947470079e-122,1.1310461483331406e-119,23.468735
MPDZ,0.41024813,5.645360209562269e-121,7.474867489112048e-119,23.388123
FXR1,0.441273,4.0511737988679585e-120,5.34461378131812e-118,23.303862
SEMA4B,0.85272914,5.912368337383409e-120,7.771882884505584e-118,23.287663
SPART,0.45789915,1.1135833546448598e-119,1.458553852853548e-117,23.26051
INPP5A,0.60215306,1.475356332162221e-119,1.925472213859885e-117,23.248434
PAK2,0.4876956,1.7483764984417887e-119,2.2736387521879432e-117,23.241144
PRKCE,0.4730748,3.7072061984262895e-119,4.793140280355666e-117,23.208841
LHFPL2,1.7981343,3.712143137043551e-119,4.793140280355666e-117,23.208784
CPM,0.48413733,6.798818068237729e-119,8.686265385988499e-117,23.182745
ENSG00000242593,0.5296364,1.4910090409580138e-118,1.8982734685092028e-116,23.148909
USP47,0.3541363,1.7073082790154513e-118,2.16608045489584e-116,23.143066
MIB1,0.49727044,2.648262194876294e-118,3.348212605549848e-116,23.124126
FLCN,0.6606015,3.058067337849876e-118,3.8529532147332075e-116,23.117914
CPEB3,0.49329323,5.102319905297605e-118,6.36252302711289e-116,23.095802
USP54,0.2695358,7.383516356642321e-118,9.17572005385871e-116,23.079826
SEPTIN8,0.45480737,2.3187937607045035e-117,2.862098929314318e-115,23.030281
FAM120B,0.44080293,7.731358420959807e-117,9.510615635945558e-115,22.978031
SORCS2,0.5149823,1.2881079718782444e-116,1.5792116993949708e-114,22.955847
PRRG1,0.43284664,3.148079285709556e-116,3.8465725822569246e-114,22.91696
PCSK6,0.34992108,5.990210483958164e-116,7.294834252236946e-114,22.888924
KCNJ2,0.5131934,7.329220524260314e-116,8.895719257645552e-114,22.880125
ARHGAP32,0.4831658,1.1124444316260628e-115,1.3412690941843774e-113,22.861914
GIPR,1.4467669,2.399079430027228e-115,2.873528954149718e-113,22.828337
FGF1,0.44984248,2.8979573518165215e-115,3.4596860030932187e-113,22.820076
CAB39L,0.7049652,3.1451884992206683e-115,3.742568746196829e-113,22.816496
ELF1,0.5130452,3.8776365576176675e-115,4.5991043106180623e-113,22.807335
NDE1,0.43549758,2.6103664278479234e-114,3.0760084909643557e-112,22.723736
HSPH1,0.7058167,3.247657074508458e-114,3.8146351418387735e-112,22.71414
THBS2,0.7751771,4.219720563415211e-114,4.940465117526516e-112,22.702631
MT-ND4L,1.54406,3.347581986544359e-113,3.906799849168372e-111,22.611399
MAP7,0.15181123,9.983190567794604e-112,1.1503415663118262e-109,22.461037
DOCK9,0.28228262,3.0884045578834387e-111,3.5474759230804975e-109,22.410799
ZNF706,0.4265681,3.105537236650565e-111,3.555937794368565e-109,22.410553
RHOBTB3,0.54662377,5.510927037604815e-111,6.270746102914578e-109,22.384996
LINC00320,0.3804297,4.741105732261849e-110,5.3281833926888404e-108,22.288841
CREBBP,0.4306329,2.9353441171945713e-109,3.278581288199041e-107,22.207058
ELF2,0.3493837,1.0339853601061756e-108,1.1478498454934776e-106,22.1504
ZDHHC11B,0.55852807,1.3711201399622775e-108,1.5174840892494361e-106,22.13768
OSBP2,0.3979344,3.1321457698211866e-108,3.4559906597190615e-106,22.100409
SLC5A3,1.6376866,6.076542362078715e-108,6.684563760967075e-106,22.070463
PPM1K,0.5021143,4.258679636854567e-107,4.670694064371943e-105,21.982246
FCHO1,0.47684255,7.35475399697443e-107,8.04208115729228e-105,21.957426
NLGN1,0.3155112,1.0423275091547953e-106,1.1363242294414491e-104,21.941574
ACER3,0.3501529,9.593530859483186e-105,1.03655681203413e-102,21.734926
ARHGAP23,0.3752543,1.0211053798759697e-104,1.1000144701788108e-102,21.732063
PRKX,0.8593467,3.01060418331176e-104,3.2336908413789913e-102,21.682358
USP32,0.3481298,3.365774154158754e-104,3.604546132389075e-102,21.677223
TNRC6B,0.30946946,4.560328032613803e-104,4.8695209479042165e-102,21.663237
MACF1,0.2780363,5.242694444599522e-104,5.581783336747304e-102,21.656813
LAMA2,0.624677,6.070677550421625e-104,6.444475538365953e-102,21.650055
KLHL24,0.38933265,1.9405795203739679e-103,2.0481269998799107e-101,21.596426
STAG1,0.38158992,5.0003192250717075e-103,5.2621856538529197e-101,21.552649
MFAP3L,0.48013306,7.697854529831774e-103,8.077644931995232e-101,21.532663
TMEM98,0.43990278,8.506947011437441e-103,8.901004441967243e-101,21.528032
GRM3,0.28399667,9.106432574106368e-103,9.500957675884273e-101,21.524876
KHDRBS3,0.48307052,3.9619746465639264e-102,4.1218120237338773e-100,21.456606
HTRA1,0.37608543,1.2287487843991459e-101,1.2710568391347074e-99,21.403904
SLC25A48,0.65978235,3.346352171165707e-101,3.451767004433023e-99,21.357147
KIZ,0.40236565,9.426838573234948e-101,9.64185522833233e-99,21.308704
CEP97,0.4551142,1.671158390268373e-100,1.704487935754958e-98,21.281878
SVIP,0.5098213,2.403250720760576e-100,2.4443342247020698e-98,21.264837
PGBD5,0.53012013,3.2501708696640746e-100,3.2965242815099804e-98,21.250668
KCTD3,0.49575728,6.006657671828691e-100,6.07540053185073e-98,21.22181
GRB10,0.43283436,8.028681163193561e-100,8.098070318953017e-98,21.208164
ZXDC,0.43365824,1.7516025745955563e-99,1.7618605786235744e-97,21.17143
CHDH,1.3282803,1.957117259088667e-99,1.9631557476015578e-97,21.1662
SH3TC2,0.3271237,2.380506834901861e-99,2.381291617374906e-97,21.156967
CDK13,0.3572684,3.5181055497344525e-99,3.509623541833723e-97,21.138538
SPATA13,0.38388085,3.704476357270967e-99,3.6854478994795204e-97,21.1361
GRID1,0.26665488,8.076520938857702e-99,8.01314115601326e-97,21.099276
NTRK2,0.46058497,5.176776716422286e-98,5.09450794049644e-96,21.011238
SPSB1,0.662581,7.71164910928803e-98,7.568640629848942e-96,20.992304
NFKB1,0.47842994,1.802340936116026e-97,1.7594326586020574e-95,20.951916
PXK,0.19514135,2.1205797677533558e-97,2.0645601738886414e-95,20.94417
RUFY3,0.35123995,2.2637566896868674e-97,2.198077562263419e-95,20.941057
CCDC144A,0.4298056,2.794212705072492e-97,2.705927473859031e-95,20.931025
CHD7,0.39025962,3.595153100373278e-97,3.472326649623125e-95,20.919008
ENSG00000240963,0.94486994,1.0070418564441978e-96,9.700637057366701e-95,20.869823
TIAM2,0.4610929,1.0876731934993171e-96,1.0449698237914811e-94,20.86614
HSP90AA1,0.33096755,1.3896452561330936e-96,1.3315727122715317e-94,20.854424
NPAS3,0.21145137,2.3905942904493755e-96,2.2846802966887835e-94,20.828453
FAM133B,0.4391332,2.984253338297242e-96,2.837144453109117e-94,20.817825
DYNC1I1,0.4287069,4.0246018900693965e-96,3.8162448963855956e-94,20.803488
ARHGAP12,0.7169412,5.49071861014395e-96,5.192936260586013e-94,20.788584
HPN-AS1,0.42805472,1.2618282526442462e-95,1.1841672766825332e-93,20.748611
PDC-AS1,0.5833947,1.4639573369298811e-95,1.370324281549893e-93,20.741467
ENSG00000262039,1.038758,3.026392439972314e-95,2.825564141647997e-93,20.706505
NACC2,0.6193484,1.4145003038792744e-94,1.3172579300473695e-92,20.632074
HERC3,0.42913276,1.681653369967425e-94,1.5620500639605582e-92,20.623707
DIP2B,0.20925428,8.690423150745388e-94,8.05179867086364e-92,20.544102
ITPKB,0.45490742,1.062687561197637e-93,9.820959258458975e-92,20.53433
ENOX2,0.44301453,1.938090239849739e-93,1.7820641872072905e-91,20.505116
RNF144A,0.3123572,3.807692450818303e-93,3.492334950105694e-91,20.472233
NT5DC1,0.35383505,1.53902292012829e-92,1.4080126273294295e-90,20.404057
PIP4K2A,0.16440442,3.327926806479637e-92,3.037004282645026e-90,20.366316
BCLAF1,0.43157324,2.7724490519205806e-91,2.5237603719633043e-89,20.262209
PGAP1,0.55612147,3.348677828913813e-91,3.040699678464084e-89,20.252909
PLEKHH2,1.412309,3.894529136491655e-91,3.527552112386421e-89,20.24547
UGT8,0.25331658,6.537001919038992e-91,5.906335331911856e-89,20.219934
COPA,0.3815234,8.252675580598398e-91,7.438030278236357e-89,20.208433
MSL2,0.5421946,6.560517393132374e-90,5.898310106635457e-88,20.105837
SH3KBP1,0.4199254,6.895385778787394e-89,6.138747847853462e-87,19.988785
PRKD1,0.5984403,1.0009189255634431e-88,8.86750849577034e-87,19.97018
ATG4B,0.49677205,9.637683937384567e-88,8.45608066332643e-86,19.856735
PDS5A,0.37286884,1.2152700407515203e-87,1.0637118443231817e-85,19.845083
SNCA,0.47961676,2.421977621620341e-87,2.1148453035597088e-85,19.81039
CORO7,0.5388987,5.370452407493085e-87,4.6782036617616795e-85,19.770254
ZDHHC2,0.5992749,1.0952593259212378e-86,9.518038800821983e-85,19.734266
CCNH,0.29078776,2.0017393756106105e-86,1.7354127177317513e-84,19.703764
PHF21A,0.3638153,2.2385311040855968e-86,1.936090132113177e-84,19.698103
BAHCC1,0.6394824,2.70852729232659e-86,2.33151053825522e-84,19.68845
ABCA6,0.8940729,4.654056742407368e-86,3.9967809930315354e-84,19.661007
SHROOM4,0.28145635,5.023848860284641e-86,4.304197287074926e-84,19.657127
CYB5R4,0.4604082,1.2170022408549007e-85,1.037786547869055e-83,19.61218
ENSG00000248752,0.80509144,5.244958300803119e-85,4.4517347703693054e-83,19.537745
KIRREL3,0.2948027,8.61938904827366e-85,7.298818465714896e-83,19.51237
SUGT1,0.4673694,9.500809380700426e-85,8.026530653597771e-83,19.507391
EFR3B,0.6196851,1.212699340464949e-84,1.0221483422455952e-82,19.49491
PRMT3,0.52689946,2.343618307795256e-84,1.9708043839131838e-82,19.461172
LGR4,0.6872949,2.5935719180262113e-84,2.175970983391023e-82,19.455978
NEK7,0.40563872,2.8465477529375156e-84,2.3827240639071452e-82,19.451206
ZHX2,0.3397075,3.349595057789286e-84,2.7973728267023733e-82,19.44286
GNG7,0.36406168,4.634136141406741e-84,3.8612852444142386e-82,19.4262
PWWP2A,0.36199754,6.332737382410711e-84,5.2645578440260005e-82,19.410162
CTBP2,0.42441902,7.615159099806623e-84,6.316245401871498e-82,19.400684
TAPT1-AS1,0.37844324,8.106192501574871e-84,6.708242758348732e-82,19.39747
FAM107B,0.2544827,9.399968382607053e-84,7.761261876360272e-82,19.389856
RALGPS1,0.37227878,1.9672367593833848e-83,1.620611422684792e-81,19.351831
CEP170,0.3439149,2.2974371544824046e-83,1.8883585026865309e-81,19.343834
C1GALT1,0.41108164,2.4771795666310235e-83,2.0315104139677665e-81,19.339949
NBDY,0.54754573,2.7909933481283455e-83,2.278602013274648e-81,19.333797
ARHGAP35,0.3724688,3.0907941443701435e-83,2.5177180399285383e-81,19.328533
MRPS6,1.5096277,3.934312042128608e-83,3.1905605808014896e-81,19.316078
MCF2L,0.48406503,4.3352655516815925e-83,3.507904205951781e-81,19.311066
MICAL3,0.2987183,7.278435718899429e-83,5.876328190611219e-81,19.284288
RASSF4,0.4152933,1.8394724100960007e-82,1.4818333937260084e-80,19.23628
INSR,0.3654765,4.323575292318216e-82,3.467621663962354e-80,19.191921
MED13,0.366589,5.162073440454983e-82,4.131020178326304e-80,19.182709
DSCAML1,0.2813343,5.915274967423037e-82,4.713063284766031e-80,19.175625
ZNF24,0.49974826,6.793237632076764e-82,5.400772241466794e-80,19.168427
BCL6,0.5741067,6.96902890212448e-82,5.5284592676286834e-80,19.167097
SRRM2,0.36690894,1.410246096637001e-81,1.1163017580597061e-79,19.130386
ZCCHC2,0.53335655,1.725146348914175e-81,1.362603662834337e-79,19.119877
UBE4B,0.30257115,1.833800747642473e-81,1.445289022146271e-79,19.116692
ARRB1,0.55632156,2.572452846446485e-81,2.0230702601470718e-79,19.099026
MTURN,0.37688422,2.735073577690916e-81,2.146325411872449e-79,19.095823
CENPC,0.44080985,3.100535120512017e-81,2.427885694797496e-79,19.089273
PDE7A,0.38113397,3.4172808356697837e-81,2.6701723130559694e-79,19.08419
ENSG00000286314,0.58566004,3.694538411751745e-81,2.8806323907645514e-79,19.080114
FOXO1,0.42780027,4.210357215576793e-81,3.275801857555175e-79,19.073282
ZBTB20,0.15397592,5.490571234955293e-81,4.26274370591028e-79,19.059395
CDK18,0.28061354,7.006754705428362e-81,5.428296858171436e-79,19.046633
RALGAPA2,0.4110087,2.3051292599154474e-80,1.7820460002556534e-78,18.984179
IGSF11,0.3052685,2.531299879138992e-80,1.9527476948984954e-78,18.979261
SOX10,0.40875062,2.5975664561544965e-80,1.9996319196933937e-78,18.977903
CLCN4,0.44578665,3.7608286275931546e-80,2.8890145989013066e-78,18.958447
GKAP1,0.589067,5.453748420467886e-80,4.180671315496351e-78,18.938887
TBC1D5,0.24659145,8.647349522981858e-80,6.614859051067552e-78,18.9146
SASH1,0.3281324,1.3356049672714742e-79,1.0195397917880277e-77,18.891666
SH3RF1,0.43921387,1.4125238085778027e-79,1.0737540066374729e-77,18.888712
UMAD1,0.4759285,5.0912965147661086e-79,3.854143216126061e-77,18.8209
STIP1,0.8187903,8.382204410444017e-79,6.319106148925207e-77,18.794464
PKNOX1,0.46090466,8.803172145762296e-79,6.6090949313710674e-77,18.791864
HDAC2-AS2,0.30186573,1.2949669868754295e-78,9.68220491295855e-77,18.771372
ATG4C,0.28707677,2.9650653724645525e-78,2.2078519497378175e-76,18.727314
ACTN4,0.36329126,4.006775129798058e-78,2.9774427760450384e-76,18.711275
ITPRID2,0.47397798,5.876314688424523e-78,4.357807951831237e-76,18.690855
VEZF1,0.4126527,1.021808787311789e-77,7.562215764958712e-76,18.661318
SHTN1,0.15772374,1.2899585823813859e-77,9.527377667681749e-76,18.64886
DNAJA1,0.6316571,1.610451694659168e-77,1.1870398199580895e-75,18.636992
KIAA2026,0.35562077,4.220937361732233e-77,3.10490446899786e-75,18.585367
TBCD,0.40408018,5.501917142366639e-77,4.039028366690606e-75,18.571142
ERCC6L2,0.36578596,8.524635428165647e-77,6.245453223548642e-75,18.547619
FAM171B,0.50227726,1.2149281101506907e-76,8.847592469361391e-75,18.52856
KLF9,0.53624827,2.3380594879382805e-76,1.6992699016927877e-74,18.493298
PHF3,0.34227228,2.4050033567730426e-76,1.7444418770282873e-74,18.491776
